message,level,source,method,time
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 05:00:02.270 UTC
Tue Mar 10 05:00:02 GMT 2015 blockchain BTC 292.13 USD 0.00344538 0.00340088 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 05:00:02.270 UTC
Poloniex API returned an error: Nonce must be greater than 1425963638000. You provided 1425963634944.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:00:35.475 UTC
ApiError [5 : Nonce must be greater than 1425963638000. You provided 1425963634944.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier1,Mar 10 2015 05:00:35.475 UTC
Poloniex API returned an error: Nonce must be greater than 1425963638000. You provided 1425963635475.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:00:35.665 UTC
ApiError [5 : Nonce must be greater than 1425963638000. You provided 1425963635475.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier2,Mar 10 2015 05:00:35.665 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 05:00:35.666 UTC
Poloniex API returned an error: Nonce must be greater than 1425963775000. You provided 1425963764943.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:02:45.423 UTC
ApiError [5 : Nonce must be greater than 1425963775000. You provided 1425963764943.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier1,Mar 10 2015 05:02:45.423 UTC
Poloniex API returned an error: Nonce must be greater than 1425963775000. You provided 1425963765423.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:02:45.615 UTC
ApiError [5 : Nonce must be greater than 1425963775000. You provided 1425963765423.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier2,Mar 10 2015 05:02:45.616 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 05:02:45.616 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 05:03:01.605 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 05:03:01.606 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 05:03:01.795 UTC
Sell Price 0.00344538  | Buy Price  0.00340088,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 05:03:01.795 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 05:03:01.796 UTC
Shift needed on poloniex
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 05:03:01.796 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 05:03:01.796 UTC
Poloniex API returned an error: Nonce must be greater than 1425963790000. You provided 1425963781797.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:03:02.263 UTC
ApiError [5 : Nonce must be greater than 1425963790000. You provided 1425963781797.],SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,clearOrders,Mar 10 2015 05:03:02.263 UTC
ApiError [5 : Nonce must be greater than 1425963790000. You provided 1425963781797.],SEVERE,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 05:03:02.263 UTC
Wall shift failed,SEVERE,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 05:03:02.264 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 05:03:02.347 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 05:03:02.348 UTC
Tue Mar 10 05:03:02 GMT 2015 blockchain BTC 292.13 USD 0.00344538 0.00340088 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 05:03:02.348 UTC
Poloniex API returned an error: Nonce must be greater than 1425963906000. You provided 1425963894943.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:04:55.432 UTC
ApiError [5 : Nonce must be greater than 1425963906000. You provided 1425963894943.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier1,Mar 10 2015 05:04:55.433 UTC
Poloniex API returned an error: Nonce must be greater than 1425963906000. You provided 1425963895433.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:04:55.620 UTC
ApiError [5 : Nonce must be greater than 1425963906000. You provided 1425963895433.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier2,Mar 10 2015 05:04:55.620 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 05:04:55.621 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 05:06:01.569 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 05:06:01.569 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 05:06:01.708 UTC
Sell Price 0.00343644  | Buy Price  0.00339206,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 05:06:01.709 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 05:06:01.709 UTC
Shift needed on poloniex
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 05:06:01.709 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 05:06:01.709 UTC
Poloniex API returned an error: Nonce must be greater than 1425963968000. You provided 1425963961709.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:06:02.237 UTC
ApiError [5 : Nonce must be greater than 1425963968000. You provided 1425963961709.],SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,clearOrders,Mar 10 2015 05:06:02.238 UTC
ApiError [5 : Nonce must be greater than 1425963968000. You provided 1425963961709.],SEVERE,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 05:06:02.238 UTC
Wall shift failed,SEVERE,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 05:06:02.238 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 05:06:02.324 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 05:06:02.324 UTC
Tue Mar 10 05:06:02 GMT 2015 blockchain BTC 292.89 USD 0.00343644 0.00339206 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 05:06:02.325 UTC
Poloniex API returned an error: Nonce must be greater than 1425964030000. You provided 1425964024943.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:07:05.169 UTC
ApiError [5 : Nonce must be greater than 1425964030000. You provided 1425964024943.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier1,Mar 10 2015 05:07:05.169 UTC
Poloniex API returned an error: Nonce must be greater than 1425964030000. You provided 1425964025170.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:07:05.356 UTC
ApiError [5 : Nonce must be greater than 1425964030000. You provided 1425964025170.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier2,Mar 10 2015 05:07:05.357 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 05:07:05.357 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 05:09:01.571 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 05:09:01.572 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 05:09:01.749 UTC
Sell Price 0.00344562  | Buy Price  0.00340112,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 05:09:01.750 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 05:09:01.750 UTC
Shift needed on poloniex
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 05:09:01.750 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 05:09:01.750 UTC
Poloniex API returned an error: Nonce must be greater than 1425964150000. You provided 1425964141750.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:09:02.274 UTC
ApiError [5 : Nonce must be greater than 1425964150000. You provided 1425964141750.],SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,clearOrders,Mar 10 2015 05:09:02.274 UTC
ApiError [5 : Nonce must be greater than 1425964150000. You provided 1425964141750.],SEVERE,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 05:09:02.275 UTC
Wall shift failed,SEVERE,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 05:09:02.275 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 05:09:02.353 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 05:09:02.353 UTC
Tue Mar 10 05:09:02 GMT 2015 blockchain BTC 292.11 USD 0.00344562 0.00340112 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 05:09:02.353 UTC
Poloniex API returned an error: Nonce must be greater than 1425964167000. You provided 1425964154943.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:09:15.449 UTC
ApiError [5 : Nonce must be greater than 1425964167000. You provided 1425964154943.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier1,Mar 10 2015 05:09:15.449 UTC
Poloniex API returned an error: Nonce must be greater than 1425964167000. You provided 1425964155449.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:09:15.907 UTC
ApiError [5 : Nonce must be greater than 1425964167000. You provided 1425964155449.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier2,Mar 10 2015 05:09:15.908 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 05:09:15.908 UTC
Poloniex API returned an error: Nonce must be greater than 1425964291000. You provided 1425964284943.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:11:25.429 UTC
ApiError [5 : Nonce must be greater than 1425964291000. You provided 1425964284943.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier1,Mar 10 2015 05:11:25.429 UTC
Poloniex API returned an error: Nonce must be greater than 1425964291000. You provided 1425964285430.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:11:25.883 UTC
ApiError [5 : Nonce must be greater than 1425964291000. You provided 1425964285430.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier2,Mar 10 2015 05:11:25.884 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 05:11:25.884 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 05:12:01.607 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 05:12:01.607 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 05:12:01.748 UTC
Sell Price 0.00344763  | Buy Price  0.0034031,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 05:12:01.749 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 05:12:01.749 UTC
Shift needed on poloniex
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 05:12:01.750 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 05:12:01.750 UTC
Poloniex API returned an error: Nonce must be greater than 1425964330000. You provided 1425964321750.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:12:02.277 UTC
ApiError [5 : Nonce must be greater than 1425964330000. You provided 1425964321750.],SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,clearOrders,Mar 10 2015 05:12:02.278 UTC
ApiError [5 : Nonce must be greater than 1425964330000. You provided 1425964321750.],SEVERE,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 05:12:02.278 UTC
Wall shift failed,SEVERE,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 05:12:02.279 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 05:12:02.356 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 05:12:02.356 UTC
Tue Mar 10 05:12:02 GMT 2015 blockchain BTC 291.94 USD 0.00344763 0.0034031 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 05:12:02.356 UTC
Poloniex API returned an error: Nonce must be greater than 1425964421000. You provided 1425964414943.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:13:35.426 UTC
ApiError [5 : Nonce must be greater than 1425964421000. You provided 1425964414943.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier1,Mar 10 2015 05:13:35.426 UTC
Poloniex API returned an error: Nonce must be greater than 1425964421000. You provided 1425964415426.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:13:35.608 UTC
ApiError [5 : Nonce must be greater than 1425964421000. You provided 1425964415426.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier2,Mar 10 2015 05:13:35.608 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 05:13:35.608 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 05:15:01.655 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 05:15:01.656 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 05:15:01.848 UTC
Sell Price 0.00344491  | Buy Price  0.00340042,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 05:15:01.849 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 05:15:01.849 UTC
Shift needed on poloniex
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 05:15:01.850 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 05:15:01.850 UTC
Poloniex API returned an error: Nonce must be greater than 1425964505000. You provided 1425964501850.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:15:02.379 UTC
ApiError [5 : Nonce must be greater than 1425964505000. You provided 1425964501850.],SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,clearOrders,Mar 10 2015 05:15:02.380 UTC
ApiError [5 : Nonce must be greater than 1425964505000. You provided 1425964501850.],SEVERE,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 05:15:02.380 UTC
Wall shift failed,SEVERE,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 05:15:02.380 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 05:15:02.463 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 05:15:02.463 UTC
Tue Mar 10 05:15:02 GMT 2015 blockchain BTC 292.17 USD 0.00344491 0.00340042 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 05:15:02.463 UTC
Poloniex API returned an error: Nonce must be greater than 1425964547000. You provided 1425964544943.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:15:45.454 UTC
ApiError [5 : Nonce must be greater than 1425964547000. You provided 1425964544943.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier1,Mar 10 2015 05:15:45.455 UTC
Poloniex API returned an error: Nonce must be greater than 1425964547000. You provided 1425964545455.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:15:45.933 UTC
ApiError [5 : Nonce must be greater than 1425964547000. You provided 1425964545455.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier2,Mar 10 2015 05:15:45.933 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 05:15:45.934 UTC
Poloniex API returned an error: Nonce must be greater than 1425964686000. You provided 1425964674943.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:17:55.417 UTC
ApiError [5 : Nonce must be greater than 1425964686000. You provided 1425964674943.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier1,Mar 10 2015 05:17:55.417 UTC
Poloniex API returned an error: Nonce must be greater than 1425964686000. You provided 1425964675417.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:17:55.890 UTC
ApiError [5 : Nonce must be greater than 1425964686000. You provided 1425964675417.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier2,Mar 10 2015 05:17:55.891 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 05:17:55.891 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 05:18:01.496 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 05:18:01.497 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 05:18:01.640 UTC
Sell Price 0.00344491  | Buy Price  0.00340042,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 05:18:01.640 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 05:18:01.641 UTC
Shift needed on poloniex
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 05:18:01.641 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 05:18:01.641 UTC
Poloniex API returned an error: Nonce must be greater than 1425964686000. You provided 1425964681642.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:18:01.826 UTC
ApiError [5 : Nonce must be greater than 1425964686000. You provided 1425964681642.],SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,clearOrders,Mar 10 2015 05:18:01.827 UTC
ApiError [5 : Nonce must be greater than 1425964686000. You provided 1425964681642.],SEVERE,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 05:18:01.827 UTC
Wall shift failed,SEVERE,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 05:18:01.827 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 05:18:01.902 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 05:18:01.902 UTC
Tue Mar 10 05:18:01 GMT 2015 blockchain BTC 292.17 USD 0.00344491 0.00340042 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 05:18:01.902 UTC
Poloniex API returned an error: Nonce must be greater than 1425964815000. You provided 1425964804943.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:20:05.506 UTC
ApiError [5 : Nonce must be greater than 1425964815000. You provided 1425964804943.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier1,Mar 10 2015 05:20:05.507 UTC
Poloniex API returned an error: Nonce must be greater than 1425964815000. You provided 1425964805507.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:20:05.968 UTC
ApiError [5 : Nonce must be greater than 1425964815000. You provided 1425964805507.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier2,Mar 10 2015 05:20:05.968 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 05:20:05.968 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 05:21:01.643 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 05:21:01.643 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 05:21:01.829 UTC
Sell Price 0.00343773  | Buy Price  0.00339333,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 05:21:01.830 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 05:21:01.830 UTC
Shift needed on poloniex
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 05:21:01.830 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 05:21:01.830 UTC
Poloniex API returned an error: Nonce must be greater than 1425964870000. You provided 1425964861830.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 05:21:02.348 UTC
ApiError [5 : Nonce must be greater than 1425964870000. You provided 1425964861830.],SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,clearOrders,Mar 10 2015 05:21:02.348 UTC
ApiError [5 : Nonce must be greater than 1425964870000. You provided 1425964861830.],SEVERE,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 05:21:02.349 UTC
Wall shift failed,SEVERE,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 05:21:02.349 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 05:21:02.443 UTC
